0.000000e+00,5.081826e-01,5.391800e-02
7.243000e-02,4.841499e-01,3.079505e-02
1.346000e-01,4.097226e-01,2.274540e-02
1.591700e-01,4.165350e-01,2.496177e-02
2.294900e-01,3.709391e-01,1.799607e-02
3.219700e-01,3.476694e-01,2.231091e-02
3.698000e-01,3.318377e-01,2.326173e-02
3.904600e-01,3.260833e-01,2.169716e-02
4.011300e-01,3.151639e-01,1.737410e-02
4.356600e-01,3.133862e-01,2.306746e-02
4.626600e-01,2.865260e-01,1.794826e-02
4.799700e-01,2.909525e-01,1.672660e-02
5.595700e-01,2.521323e-01,3.497249e-02
6.224000e-01,2.539271e-01,1.780043e-02
6.557000e-01,2.391714e-01,1.725861e-02
6.932400e-01,2.333450e-01,1.793475e-02
7.179900e-01,2.556197e-01,1.387086e-02
7.735700e-01,2.102522e-01,1.567496e-02
8.073900e-01,2.280628e-01,1.495210e-02
8.721900e-01,2.191247e-01,1.356476e-02
9.629000e-01,1.906003e-01,1.715752e-02
1.036550e+00,1.741802e-01,1.253195e-02
1.081810e+00,1.647202e-01,1.692254e-02
1.117620e+00,1.695751e-01,1.008433e-02
1.206750e+00,1.861555e-01,5.390055e-02
1.298180e+00,1.378279e-01,1.599771e-02
1.360230e+00,1.440894e-01,8.308354e-03
1.435190e+00,1.338497e-01,1.057795e-02
1.517470e+00,1.333854e-01,1.383164e-02
1.606930e+00,1.090518e-01,1.152534e-02
1.679450e+00,1.300102e-01,1.039638e-02
1.757620e+00,1.145699e-01,1.585771e-02
1.921170e+00,9.030598e-02,1.744964e-02
1.997250e+00,1.018513e-01,1.714198e-02
