4.828776e-01,4.819507e-01,4.819507e-01
4.459923e-01,4.450023e-01,4.450023e-01
4.172710e-01,4.162423e-01,4.162423e-01
4.066002e-01,4.055596e-01,4.055596e-01
3.780026e-01,3.769368e-01,3.769368e-01
3.443339e-01,3.432514e-01,3.432514e-01
3.284806e-01,3.273955e-01,3.273955e-01
3.219336e-01,3.208484e-01,3.208484e-01
3.186204e-01,3.175354e-01,3.175354e-01
3.082049e-01,3.071215e-01,3.071215e-01
3.003748e-01,2.992936e-01,2.992936e-01
2.954939e-01,2.944145e-01,2.944145e-01
2.743605e-01,2.732930e-01,2.732930e-01
2.590808e-01,2.580262e-01,2.580262e-01
2.514408e-01,2.503940e-01,2.503940e-01
2.431839e-01,2.421467e-01,2.421467e-01
2.379370e-01,2.369065e-01,2.369065e-01
2.266924e-01,2.256777e-01,2.256777e-01
2.201950e-01,2.191905e-01,2.191905e-01
2.084230e-01,2.074389e-01,2.074389e-01
1.933127e-01,1.923585e-01,1.923585e-01
1.821011e-01,1.811720e-01,1.811720e-01
1.756384e-01,1.747249e-01,1.747249e-01
1.707401e-01,1.698390e-01,1.698390e-01
1.593144e-01,1.584441e-01,1.584441e-01
1.486289e-01,1.477901e-01,1.477901e-01
1.419158e-01,1.410982e-01,1.410982e-01
1.343345e-01,1.335420e-01,1.335420e-01
1.266218e-01,1.258564e-01,1.258564e-01
1.188917e-01,1.181549e-01,1.181549e-01
1.130807e-01,1.123665e-01,1.123665e-01
1.072334e-01,1.065429e-01,1.065429e-01
9.624268e-02,9.559940e-02,9.559940e-02
9.164011e-02,9.101768e-02,9.101768e-02
