7.243000e-02,-2.574321e+00,1.064983e+00
1.346000e-01,-1.295831e+00,4.036906e-01
1.591700e-01,-7.333426e-01,3.582248e-01
2.294900e-01,-4.949812e-01,2.430062e-01
3.219700e-01,-5.207691e-01,1.464000e-01
3.698000e-01,-5.757272e-01,2.265198e-01
3.904600e-01,-6.685153e-01,1.530916e-01
4.011300e-01,-5.644670e-01,1.020911e-01
4.356600e-01,-6.033995e-01,1.974673e-01
4.626600e-01,-4.073734e-01,1.396149e-01
4.799700e-01,-3.338780e-01,1.074218e-01
5.595700e-01,-6.425496e-01,2.731201e-01
6.224000e-01,-4.230522e-01,1.073354e-01
6.557000e-01,-2.477421e-01,8.444211e-02
6.932400e-01,-2.793512e-01,1.175212e-01
7.179900e-01,-2.492405e-01,3.883027e-02
7.735700e-01,-1.676980e-01,7.520998e-02
8.073900e-01,-1.750648e-01,5.468094e-02
8.721900e-01,-1.981538e-01,4.596051e-02
9.629000e-01,-1.765398e-01,7.236566e-02
1.036550e+00,-1.030369e-01,3.577208e-02
1.081810e+00,-5.800965e-02,5.707117e-02
1.117620e+00,-3.939100e-02,2.548322e-02
1.206750e+00,-2.320131e-01,1.912471e-01
1.298180e+00,-6.987395e-02,4.681134e-02
1.360230e+00,-8.791861e-02,2.220407e-02
1.435190e+00,-6.236324e-02,2.764773e-02
1.517470e+00,-1.389284e-01,4.527626e-02
1.606930e+00,-5.269022e-02,3.858050e-02
1.679450e+00,-1.088450e-01,2.945227e-02
1.757620e+00,-1.252452e-01,4.797170e-02
1.921170e+00,-2.579697e-02,5.064513e-02
1.997250e+00,-5.978769e-02,4.447361e-02
