-9.042132e-01,-9.051594e-01,-7.187769e-01
-7.963885e-01,-7.970615e-01,-6.544896e-01
-7.585053e-01,-7.590893e-01,-6.311975e-01
-6.625426e-01,-6.629190e-01,-5.703573e-01
-5.594759e-01,-5.596594e-01,-5.016868e-01
-5.144779e-01,-5.145880e-01,-4.704636e-01
-4.965316e-01,-4.966144e-01,-4.577774e-01
-4.875893e-01,-4.876589e-01,-4.514038e-01
-4.600814e-01,-4.601122e-01,-4.315712e-01
-4.399966e-01,-4.400009e-01,-4.168655e-01
-4.277315e-01,-4.277204e-01,-4.077874e-01
-3.768373e-01,-3.767685e-01,-3.692696e-01
-3.422242e-01,-3.421225e-01,-3.422238e-01
-3.255868e-01,-3.254713e-01,-3.289548e-01
-3.080993e-01,-3.079706e-01,-3.148061e-01
-2.972496e-01,-2.971135e-01,-3.059190e-01
-2.746763e-01,-2.745266e-01,-2.871463e-01
-2.620495e-01,-2.618934e-01,-2.764696e-01
-2.399371e-01,-2.397719e-01,-2.574464e-01
-2.129734e-01,-2.128009e-01,-2.336396e-01
-1.939781e-01,-1.938032e-01,-2.164246e-01
-1.834139e-01,-1.832387e-01,-2.066773e-01
-1.755927e-01,-1.754177e-01,-1.993759e-01
-1.579650e-01,-1.577922e-01,-1.826370e-01
-1.422509e-01,-1.420820e-01,-1.673576e-01
-1.327556e-01,-1.325902e-01,-1.579466e-01
-1.223790e-01,-1.222181e-01,-1.474953e-01
-1.121972e-01,-1.120418e-01,-1.370583e-01
-1.023689e-01,-1.022196e-01,-1.267984e-01
-9.522764e-02,-9.508345e-02,-1.192202e-01
-8.825472e-02,-8.811603e-02,-1.117130e-01
-7.572452e-02,-7.559712e-02,-9.792988e-02
-7.070033e-02,-7.057799e-02,-9.228781e-02
