4.939259e-01,4.938628e-01,5.013517e-01
4.662988e-01,4.662432e-01,4.719825e-01
4.442053e-01,4.441555e-01,4.485762e-01
4.358587e-01,4.358110e-01,4.397527e-01
4.130971e-01,4.130550e-01,4.157447e-01
3.855126e-01,3.854771e-01,3.867593e-01
3.722056e-01,3.721731e-01,3.728207e-01
3.666470e-01,3.666157e-01,3.670070e-01
3.638195e-01,3.637888e-01,3.640518e-01
3.548661e-01,3.548374e-01,3.547029e-01
3.480688e-01,3.480415e-01,3.476145e-01
3.438021e-01,3.437757e-01,3.431691e-01
3.250542e-01,3.250316e-01,3.236745e-01
3.112075e-01,3.111876e-01,3.093170e-01
3.041866e-01,3.041681e-01,3.020508e-01
2.965227e-01,2.965056e-01,2.941296e-01
2.916102e-01,2.915940e-01,2.890582e-01
2.809673e-01,2.809530e-01,2.780870e-01
2.747436e-01,2.747304e-01,2.716816e-01
2.633229e-01,2.633116e-01,2.599477e-01
2.483747e-01,2.483658e-01,2.446305e-01
2.370595e-01,2.370523e-01,2.330674e-01
2.304451e-01,2.304388e-01,2.263210e-01
2.253851e-01,2.253795e-01,2.211666e-01
2.134180e-01,2.134141e-01,2.089995e-01
2.020063e-01,2.020039e-01,1.974283e-01
1.947214e-01,1.947198e-01,1.900578e-01
1.863804e-01,1.863798e-01,1.816350e-01
1.777644e-01,1.777647e-01,1.729530e-01
1.689886e-01,1.689898e-01,1.641299e-01
1.622938e-01,1.622957e-01,1.574130e-01
1.554677e-01,1.554701e-01,1.505769e-01
1.423766e-01,1.423801e-01,1.375041e-01
1.367864e-01,1.367903e-01,1.319371e-01
