4.074398606,0.04,0.116,0.034
4.15645089,0.04,0.343,0.11
4.236914443,0.04,0.313,0.14
4.315878126,0.04,0.835,0.27
4.393422811,0.04,0.868,0.22
4.469622355,0.04,0.949,0.21
4.544544422,0.04,1.383,0.43
4.618251184,0.04,1.274,0.28
4.690799932,0.04,2.158,0.78
4.762243589,0.04,3.245,1.
